study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_md5	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB3366	SAMEA1573479	ERS185036	ERX163154	ERR188418	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	c711e48e89ca5129abd29bb586aefb96;d111d43b81ac5154c698bd787ad2102c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00326.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00326.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00326.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00326.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188418	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188418		
PRJEB3366	SAMEA1573509	ERS185278	ERX163095	ERR188419	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	3fd3d00e22b7ad2337e82ad29fdb6d69;ebc556693595649ada418540fc09a208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20800.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20800.1.M_111124_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20800.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20800.1.M_111124_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188419	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188419		
PRJEB3366	SAMEA1573487	ERS185143	ERX163103	ERR188420	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	638e240107a86761a5eb81b018b3cf84;c1474b359dbe628b5ed94085d7e60ee4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12763.2.M_111216_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12763.2.M_111216_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12763.2.M_111216_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12763.2.M_111216_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188420	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188420		
PRJEB3366	SAMEA1573107	ERS185247	ERX162933	ERR188421	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	21223c78818025dbccb3fe27bd045312;cefa3a31cde586f83a51814d1aff970c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19225.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19225.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19225.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19225.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188421	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188421		
PRJEB3366	SAMEA1573468	ERS185073	ERX163001	ERR188422	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	443c9ebba126cbb68817c7c7e9b8b5c8;0524f33294ae9ad0a2b25a4f080503ef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188422/ERR188422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188422/ERR188422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188422/ERR188422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188422/ERR188422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19172.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19172.6.M_120119_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19172.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19172.6.M_120119_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188422	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188422		
PRJEB3366	SAMEA1573350	ERS185210	ERX162805	ERR188423	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	2da5379acee064439eaf1db36ede9e6a;9f3631d249e33330266c52e4b802c12a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188423/ERR188423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188423/ERR188423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188423/ERR188423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188423/ERR188423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19107.2.M_111216_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19107.2.M_111216_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19107.2.M_111216_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19107.2.M_111216_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188423	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188423		
PRJEB3366	SAMEA1573390	ERS185339	ERX163139	ERR188424	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	02cd9861bb848c7f65d483cca4b1a954;8024f5027d37a401e7cd70371599e23c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20819.3.M_120202_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20819.3.M_120202_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20819.3.M_120202_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20819.3.M_120202_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188424	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188424		
PRJEB3366	SAMEA1573183	ERS185355	ERX162810	ERR188425	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ece0e4856ef299ed38ef208d5597f7de;a511359cb161e3d9e6897cae18090d28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188425/ERR188425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188425/ERR188425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188425/ERR188425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188425/ERR188425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00187.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00187.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00187.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00187.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188425	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188425		
PRJEB3366	SAMEA1573450	ERS185326	ERX162738	ERR188426	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	1bf380bc4f83385b21e2ab91c2a255ee;6c1883cd688b9fd1e7e0a184ff81a137	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188426/ERR188426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188426/ERR188426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188426/ERR188426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188426/ERR188426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11843.4.M_120208_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11843.4.M_120208_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11843.4.M_120208_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11843.4.M_120208_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188426	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188426		
PRJEB3366	SAMEA1573287	ERS185449	ERX162917	ERR188427	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	dabbaf1c0277645fba4b0bd6caa0bbfc;f0a3169571fa99ea12fa6182ffa51b3c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188427/ERR188427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188427/ERR188427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188427/ERR188427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188427/ERR188427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19159.3.M_120223_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19159.3.M_120223_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19159.3.M_120223_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19159.3.M_120223_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188427	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188427		
PRJEB3366	SAMEA1573289	ERS185128	ERX162743	ERR188428	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	b70f4f3ce0d3deeca092ad9226a4e561;7dadef926c99d5387e745e361bbd1d91	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188428/ERR188428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188428/ERR188428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188428/ERR188428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188428/ERR188428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00099.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00099.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00099.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00099.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188428	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188428		
PRJEB3366	SAMEA1573095	ERS185149	ERX162923	ERR188429	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	7cf22bc2c759af35e738721c10ed8297;c74e43baa4f84a1c3b9154fd7cb91580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12889.3.M_120223_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12889.3.M_120223_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12889.3.M_120223_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12889.3.M_120223_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188429	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188429		
PRJEB3366	SAMEA1573119	ERS185425	ERX163016	ERR188430	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	b0505003cd6ae83c02025a20535ae1ce;69077dc0f79f9726003f439af2bc9c7c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188430/ERR188430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188430/ERR188430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188430/ERR188430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188430/ERR188430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00132.2.M_111215_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00132.2.M_111215_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00132.2.M_111215_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00132.2.M_111215_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188430	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188430		
PRJEB3366	SAMEA1573248	ERS185443	ERX163155	ERR188431	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	422d3e347df6941a58389eba62d94866;b85a14206859a2fa1a460b4045b4b530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188431/ERR188431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188431/ERR188431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188431/ERR188431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188431/ERR188431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12273.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12273.1.M_111124_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12273.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12273.1.M_111124_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188431	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188431		
PRJEB3366	SAMEA1573355	ERS185441	ERX163138	ERR188432	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	977e44ac283e10274c2d683ee9a3c3f9;ea4a9096333791bda2b3e470ea09c50c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00309.7.M_120219_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00309.7.M_120219_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00309.7.M_120219_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00309.7.M_120219_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188432	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188432		
PRJEB3366	SAMEA1573146	ERS185107	ERX162820	ERR188433	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	3bff3de73a53359120d4b005d4404f42;3d4266055982ee0c775ebad4e700adcc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11829.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11829.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11829.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11829.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188433	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188433		
PRJEB3366	SAMEA1573100	ERS185343	ERX162721	ERR188434	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	0c7803a7b2e219e276d04901d0686be1;beada597bda18c63f399dc4a621370a3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19209.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19209.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19209.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA19209.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188434	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188434		
PRJEB3366	SAMEA1573257	ERS185097	ERX162821	ERR188435	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	1ebb7e4bbe5da11d15f28a247b5d2891;b2a833b8c96bba6f568445f51a04e89c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11830.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11830.3.M_120202_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11830.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA11830.3.M_120202_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188435	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188435		
PRJEB3366	SAMEA1573285	ERS185349	ERX162940	ERR188436	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	11391d56373a2ee148734cfa9bd81151;9ae33fd6f8295ce769d046da1e071e53	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20540.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20540.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20540.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20540.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188436	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188436		
PRJEB3366	SAMEA1573536	ERS185224	ERX163061	ERR188437	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	d36b349f40644cc09675d130acb7c1b3;a07f9052190f842281cc7491ca7a4c6f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20803.7.M_120219_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20803.7.M_120219_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20803.7.M_120219_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA20803.7.M_120219_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188437	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188437		
PRJEB3366	SAMEA1573206	ERS185102	ERX162899	ERR188438	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	278554070179276eb320d5cbdbf819a8;1ce7fd34051651519a4d591821a8ebed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12272.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12272.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12272.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/NA12272.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188438	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188438		
PRJEB3366	SAMEA1573434	ERS185408	ERX162958	ERR188439	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	4157fe506b0f1c32a3c17a5d17254cd9;345a305479a1a4770fd27f12e8bd9c28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00329.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00329.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00329.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169774/fastq/HG00329.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188439	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188439		
